"athlete_id","local_date","gmt_offset","wellness_resting_heart_rate","act_type","act_daily_suffer_score","act_pmc_atl","act_pmc_ctl","act_pmc_tsb","act_max_heartrate","act_duration","act_power","act_distance","act_altitude","act_heart_rate","act_velocity","act_correction_factor","act_gap","nutr_daily_calories","nutr_daily_carbohydrates","nutr_daily_protein","nutr_daily_fat","nutr_daily_fiber","nutr_daily_sugar","body_mass_index","oura_sleep_rmssd_7d_ema","oura_sleep_rmssd_42d_ema","oura_sleep_rmssd","oura_sleep_baseline"
1,"2021-06-09",10,37,"VirtualRide",65,62.57,69.98,7.41,173,4692,201,43295.7,4.439889185113133,133.810355849137,9.225633921436275,1.0102324709482844,9.270414286400573,2476,95,180,200,14,43,22.3,53.74,41.48,61,51.45381520768993
1,"2021-06-08",10,45,"VirtualRide",62,62.17,70.1,7.93,153,4333,181,39473.9,4.304014751674752,134.70396862021227,9.10701430933812,1.010370491029845,9.15490712051612,3034,295,114,188,14,64,22.3,52.53,41.01,59,51.452064844083225
1,"2021-06-08",10,45,"VirtualRide",6,62.17,70.1,7.93,138,923,181,4962.2,329.717352976768,124.53579175704989,5.384707158524341,1.3063905291659246,6.239665767815902,3034,295,114,188,14,64,22.3,52.53,41.01,59,51.452064844083225
1,"2021-06-07",10,50,NULL,0,71.56,71.87,0.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2990,301,161,156,32,74,22.4,50.19,40.12,33,51.45031448047653
1,"2021-06-06",10,46,"Run",62,83.48,73.62,-9.86,145,5191,NULL,18342.3,10.900978306696782,135.1929790907347,3.5179167406563105,1.0178572056488182,3.5778305427214394,2899,257,142,169,15,85,22.2,53.06,40.29,54,51.44856411686983
1,"2021-06-05",10,45,"Run",159,87.06,73.9,-13.16,160,6241,NULL,22430.6,16.01694426667912,145.64910313901345,3.5912556008105856,1.0294892765049068,3.689764471123779,2919,212,184,184,12,45,22.2,52.9,39.96,72,51.44681375326313
1,"2021-06-04",10,44,NULL,0,75.07,71.83,-3.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3043,225,220,239,14,77,21.9,49.72,39.18,47,51.44506338965643
1,"2021-06-03",10,45,"Ride",152,87.58,73.58,-14.0,173,4867,177,42148.1,9.699528984571367,150.43579766536965,8.63114888798701,1.003540822455302,8.63734800886141,2129,217,72,103,19,100,21.9,50.17,38.98,66,51.44331302604973
1,"2021-06-02",10,44,"Ride",110,76.85,71.67,-5.18,163,5110,157,41870.8,14.156189043480373,140.77118806198584,8.011211026359442,1.0046712850803403,8.020717193003867,2308,210,133,108,17,74,22,47.53,38.33,63,51.44156266244303
1,"2021-06-01",10,45,"Run",74,71.33,70.73,-0.6,149,3630,NULL,13405,17.050991203028726,140.78496696035242,3.6886288479282334,1.0100169025661376,3.7224649552720446,2830,275,115,139,20,124,22,44.96,37.72,62,51.43981229883633
1,"2021-05-31",10,49,"Ride",93,70.88,70.65,-0.23,162,4764,185,42271.4,15.711733224216239,137.8742280773981,8.7010498090554,1.00350018323113,8.711184466900262,3226,324,122,166,31,131,22.5,42.12,37.13,52,51.43806193522963
1,"2021-05-30",10,53,"Ride",91,67.2,70.11,2.91,148,6306,167,52773.6,17.37533384399534,133.51673212882955,8.288405345900033,1.0023704558131934,8.302318880437573,3459,379,144,131,27,100,22.6,40.47,36.77,30,51.43631157162293
1,"2021-05-29",10,44,"Ride",204,63.23,69.6,6.37,167,7018,171,58389.2,17.323492796266514,148.71652986130766,8.26289272751947,1.0062018704977809,8.2782741378593,2803,255,106,120,23,94,22.3,42.21,36.94,37,51.434561208016234
1,"2021-05-28",10,48,"Ride",152,39.78,66.32,26.54,166,4503,NULL,38933.2,29.881952304798713,152.80195227765728,8.442863350951491,1.0087353573615392,8.487357427191037,2645,293,82,117,24,89,22.2,43.08,36.93,33,51.43281084440953
1,"2021-05-28",10,48,"Ride",7,39.78,66.32,26.54,151,595,184,4250.9,12.603571447459133,130.20292207792207,6.876298711260224,1.0004634495919504,6.88683382392959,2645,293,82,117,24,89,22.2,43.08,36.93,33,51.43281084440953
1,"2021-05-27",10,40,"Rowing",19,27.46,65.71,38.25,163,2711,NULL,NULL,NULL,121.97413127413128,0,1,0,1658,203,53,66,18,39,22.2,46.72,37.13,58,51.431060480802834
1,"2021-05-26",10,43,NULL,0,28.87,66.85,37.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2391,216,114,110,20,63,22.2,44.84,36.62,56,51.42931011719613
1,"2021-05-25",10,46,"Swim",46,33.67,68.48,34.81,142,3785,NULL,2700,NULL,124.03378200052785,0.6970968541376318,1,0.6970968541376318,2704,305,126,110,28,140,22.4,42.98,36.15,50,51.427559753589435
1,"2021-05-24",10,43,NULL,0,31.62,69.03,37.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2624,276,140,98,28,93,22.4,41.81,35.81,43,51.42580938998274
1,"2021-05-23",10,48,"Run",110,36.89,70.71,33.82,162,4084,NULL,14261.9,5.75790242796264,148.3531707317073,3.4775609747920093,1.0137420422073162,3.517625797391217,2674,255,112,119,22,82,22.3,41.62,35.63,45,51.424059026376035
1,"2021-05-22",10,46,"Run",86,24.71,69.76,45.05,156,3695,NULL,12989.6,23.84132940792839,143.24685071026533,3.4773519144492604,1.0125125905021832,3.5220965986944495,2614,217,120,126,19,99,22.2,41.05,35.41,50,51.42230866276934
1,"2021-05-21",10,45,NULL,0,14.5,69.36,54.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2704,232,83,145,18,71,22,39.56,35.05,23,51.420558299162636
1,"2021-05-20",10,47,NULL,0,16.91,71.05,54.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2120,155,107,123,17,67,22.3,42.32,35.34,28,51.41880793555594
1,"2021-05-19",10,46,NULL,0,19.73,72.78,53.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3086,380,149,100,18,96,22.3,44.71,35.52,37,51.417057571949236
1,"2021-05-18",10,41,NULL,0,23.02,74.56,51.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2355,151,150,185,14,51,22.1,45.99,35.49,50,51.41530720834254
1,"2021-05-17",10,40,NULL,0,26.85,76.38,49.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2179,296,135,111,32,78,22,45.33,35.13,50,51.41355684473584
1,"2021-05-16",10,42,NULL,0,31.33,78.24,46.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2614,186,153,180,13,60,22.1,44.55,34.77,58,51.41180648112914
1,"2021-05-15",10,42,NULL,0,36.54,80.15,43.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2672,202,107,163,22,100,22,42.31,34.2,46,51.41005611752244
1,"2021-05-14",10,49,NULL,0,42.63,82.1,39.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3000,248,111,183,27,113,22.1,41.69,33.92,14,51.40830575391574
1,"2021-05-13",10,43,NULL,0,49.73,84.1,34.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2240,174,75,129,23,70,21.9,46.3,34.4,54,51.40655539030904
1,"2021-05-12",10,47,NULL,0,58.02,86.15,28.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1790,137,106,105,19,60,21.9,45.02,33.92,41,51.40480502670234
1,"2021-05-11",10,44,NULL,0,67.68,88.25,20.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2102,164,82,124,22,72,22,45.69,33.75,31,51.403054663095645
1,"2021-05-10",10,52,NULL,0,78.96,90.4,11.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1857,215,134,106,19,72,21.7,48.14,33.82,26,51.40130429948894
1,"2021-05-09",10,46,"Ride",107,92.11,92.61,0.5,168,7589,180,64664.7,16.95393185653222,134.0589454592564,8.350485823593898,1.0123599676949009,8.385386247770867,2848,298,203,191,20,120,22.3,51.82,34.01,39,51.399553935882246
1,"2021-05-08",10,46,"Ride",180,89.63,92.26,2.63,166,12167,172,113822.5,-0.3767113702578067,132.0020156601287,8.821528804587324,1.004116522631856,8.8416243319652,3768,378,159,182,16,144,22.1,53.96,33.89,48,51.39780357227554
1,"2021-05-07",10,43,"VirtualRide",52,74.58,90.12,15.54,147,4449,194,42091.3,4.59105616893996,131.56314606741574,9.458808989263652,1.009327693289095,9.50267398325521,2614,232,91,125,16,97,22.2,54.95,33.54,55,51.396053208668846
1,"2021-05-06",10,49,"Run",49,78.34,91.05,12.71,147,4400,NULL,15278.7,10.301790974194759,133.90410337791883,3.4645205124776886,1.0248761165048648,3.5190294038183683,2744,248,134,122,19,103,22.2,54.95,33.02,39,51.39430284506214
1,"2021-05-05",10,43,"Run",71,83.23,92.07,8.84,159,6512,NULL,16768.2,165.66441700882166,129.86441708466333,2.547226018085906,1.2387307505803815,3.0100686759015955,3035,280,126,139,19,69,22.2,57.6,32.87,69,51.392552481455446
1,"2021-05-04",10,41,"Swim",35,85.27,92.59,7.32,139,3714,NULL,2700,NULL,119.88915792305623,0.7124293741196562,1,0.7124293741196562,2779,305,118,115,14,119,22.2,55.7,31.99,77,51.39080211784874
1,"2021-05-03",10,38,"Swim",20,93.64,93.99,0.35,132,3684,NULL,2700,NULL,113.07973962571197,0.7097640319999913,1,0.7097640319999913,2623,222,132,136,15,68,22.1,52.16,30.9,53,51.38905175424205
1,"2021-05-02",10,47,"Ride",86,105.91,95.79,-10.12,157,7623,179,56749.2,21.170997149887356,129.5476438427493,7.3866571234459135,1.03744263575435,7.4980515485656305,3320,385,141,139,15,90,22,52.02,30.36,45,51.38730139063534
1,"2021-05-01",10,45,"Run",124,109.23,96.03,-13.2,161,6082,NULL,18516.3,37.03923759717437,141.99868550772266,3.0387446575939183,1.1574809993985877,3.395313206452249,3160,263,123,142,14,95,22,53.18,30.0,46,51.38555102702865
1,"2021-04-30",10,48,"Ride",150,106.77,95.35,-11.42,163,9389,176,81268.6,25.323928673763792,135.3219685121468,8.472036286542208,1.0353926538970861,8.571514407241397,2481,242,88,114,13,57,22,54.38,29.61,61,51.38380066342195
1,"2021-04-29",10,48,"Ride",110,99.56,94.02,-5.54,162,5684,NULL,15225.2,1575.2514304595034,138.76805177111717,2.5914509516559563,1.298070504468307,2.9712484512434156,3754,337,149,198,39,113,22,53.28,28.84,36,51.38205029981525
1,"2021-04-28",10,41,"Ride",97,97.82,93.63,-4.19,170,6740,NULL,19385.7,1427.3845256721886,132.594598540146,2.8306423348808374,1.347769722888279,3.3477674261184878,2954,353,106,116,35,130,21.9,56.16,28.67,69,51.38029993620855
1,"2021-04-27",10,41,"Swim",46,97.96,93.55,-4.41,149,3965,NULL,2825,NULL,122.45880574452003,0.6893675933334142,1,0.6893675933334142,2497,245,119,119,17,110,21.9,54.02,27.69,66,51.37854957260185
1,"2021-04-26",10,43,"Swim",56,106.62,94.71,-11.91,158,3754,NULL,2700,NULL,126.94278871740288,0.7005055828804092,1,0.7005055828804092,2616,290,86,120,26,158,21.9,52.02,26.75,57,51.37679920899515
1,"2021-04-25",10,44,"Ride",96,115.05,95.65,-19.4,160,10067,162,82945.5,14.920086980950177,127.82878608145512,8.199930800398986,1.011504359240004,8.230968626916807,3457,372,130,136,16,126,22.3,51.19,26.02,43,51.37504884538845
1,"2021-04-24",10,48,"Ride",310,118.22,95.64,-22.58,169,13787,185,127878.5,7.736566791500483,141.4299453400678,8.845810557539357,1.0242531487245885,8.899068030034753,3843,439,126,164,9,149,22,52.56,25.6,42,51.37329848178175
1,"2021-04-23",10,42,"Run",121,86.27,90.41,4.14,160,4580,NULL,17640.2,16.740395058254524,147.27979162144564,3.8276535613316374,1.0145102585009227,3.8787780705523667,2583,231,121,133,20,139,22.1,54.32,25.2,63,51.37154811817505
1,"2021-04-22",10,47,NULL,0,80.49,89.67,9.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3544,419,127,150,34,133,22.1,52.87,24.28,38,51.36979775456835
1,"2021-04-21",10,47,"Run",53,93.9,91.85,-2.05,154,4488,NULL,12005.5,73.01566215155148,131.42168939727233,2.640409147118583,1.2567017207203655,3.1877874898009484,3385,386,110,144,37,118,22,55.35,23.95,52,51.36804739096165
1,"2021-04-20",10,41,"VirtualRide",35,100.71,92.8,-7.91,165,4043,193,37415.9,4.168725283746515,127.1151185770751,9.242341896885335,1.0094731761761506,9.28159445158893,2769,278,116,135,15,93,22,55.9,23.26,56,51.36629702735495
1,"2021-04-19",10,45,"VirtualRide",89,111.66,94.21,-17.45,166,4073,221,41652.2,15.242660786746235,142.59842906234658,10.223858633899313,1.0083341033534405,10.286075411173691,3429,442,170,114,19,109,22.2,55.89,22.46,57,51.36454666374825
1,"2021-04-18",10,46,"Ride",162,115.43,94.34,-21.09,168,7263,194,64708.4,12.598888139563092,142.72406779661017,8.773355943799018,1.026996109883444,8.825458600105353,3335,310,153,139,33,125,22.2,55.7,21.62,54,51.362796300141554
1,"2021-04-17",10,45,"Ride",275,107.68,92.69,-14.99,168,13296,181,125462.3,10.375776492985931,138.3486739469579,8.888490997054609,1.0231563679594182,8.938253453113736,3410,267,147,145,5,144,22,55.99,20.83,68,51.36104593653486
1,"2021-04-16",10,45,"Swim",35,79.8,88.24,8.44,136,3704,NULL,2750,NULL,119.73948220064725,0.7147249179453204,1,0.7147249179453204,2293,301,106,78,35,88,22,53.98,19.68,55,51.359295572928154
1,"2021-04-15",10,44,"Run",68,87.27,89.54,2.27,157,4646,NULL,11445.2,1616.361184434248,136.22048089308717,2.4562258431236086,1.2264577441285283,2.8707490381698495,3245,372,130,134,49,151,22,53.82,18.82,39,51.35754520932146
1,"2021-04-14",10,42,"Ride",57,90.48,90.07,-0.41,160,6032,NULL,16548.7,1571.0964335486415,125.01004862236628,2.679611018912284,1.3361318332473524,3.0840144811517822,3094,381,95,115,43,122,22.1,56.28,18.33,72,51.355794845714755
1,"2021-04-13",10,41,"Swim",30,96.05,90.87,-5.18,141,3761,NULL,2700,NULL,117.70836653386455,0.6997609509395096,1,0.6997609509395096,2794,304,155,162,38,117,22.1,53.67,17.02,76,51.35404448210806
1,"2021-04-12",10,45,"Run",50,107.06,92.36,-14.7,186,1432,NULL,4461.5,10.10579207147532,153.30844382414514,3.11332867308588,1.0186816076899115,3.172831075760454,3313,243,167,174,38,89,22.1,49.95,15.58,58,51.352294118501355
1,"2021-04-12",10,45,"Swim",58,107.06,92.36,-14.7,145,3820,NULL,2800,NULL,126.56732026143791,0.7079477094552096,1,0.7079477094552096,3313,243,167,174,38,89,22.1,49.95,15.58,58,51.352294118501355
1,"2021-04-11",10,44,"VirtualRide",154,126.09,94.25,-31.84,167,7660,200,71451.3,4.6700859038012315,135.80213486071335,9.297747989556374,1.009161963082643,9.339959102623899,2951,288,205,167,33,124,22.1,47.04,13.49,48,51.35054375489466
1,"2021-04-10",10,49,"VirtualRide",294,121.44,92.79,-28.65,168,10937,190,105400,10.957726371255074,147.28045325779036,9.63128940850894,1.0058321251338138,9.66208726936199,3729,367,215,215,25,138,21.8,46.88,12.65,59,51.348793391287956
1,"2021-04-09",10,46,"Ride",87,92.7,87.89,-4.81,164,5198,NULL,14125.9,1569.6220056497493,137.1004039238315,2.717137908139901,1.2815554100564919,3.1028275604146502,2966,314,117,142,33,113,21.7,44.86,11.52,36,51.34704302768126
1,"2021-04-08",10,42,"Ride",105,93.65,87.91,-5.74,173,5825,NULL,16261.2,1564.3433379707756,137.72287087912088,2.7923592010802065,1.2500548094160007,3.1578855691262784,2554,242,100,124,25,127,22,46.33,10.92,79,51.345292664074556
1,"2021-04-07",10,42,NULL,0,91.76,87.49,-4.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2660,274,175,157,43,104,22,40.89,9.26,78,51.34354230046786
1,"2021-04-06",10,43,"Swim",40,107.04,89.62,-17.42,136,3726,NULL,2700,NULL,122.24510592652186,0.6969696948957622,1,0.6969696948957622,3183,305,174,175,18,114,21.9,34.71,7.58,68,51.341791936861156
1,"2021-04-05",10,46,"Run",114,118.21,90.83,-27.38,157,4747,NULL,17532.7,23.890587491420828,145.27605811749842,3.688881867380676,1.0188620079880109,3.7510058119186818,3148,305,137,136,31,153,22.1,29.16,6.11,62,51.34004157325446
1,"2021-04-04",10,47,"Ride",166,118.91,90.27,-28.64,160,12967,172,111931.4,21.468880103281467,132.0199817656891,8.495889688928182,1.0273575713875092,8.587346760852721,3510,386,143,158,20,156,22,23.69,4.75,59,51.338291209647764
1,"2021-04-03",11,49,"Ride",143,111.07,88.42,-22.65,165,7594,168,64994.8,14.675698874536439,139.4091795605253,8.450721623520597,1.008820514119113,8.479737622261803,2767,293,156,153,25,171,22,17.81,3.43,34,51.33654084604106
1,"2021-04-02",11,48,"Ride",238,105.75,87.09,-18.66,172,7404,169,64953.9,15.646276841011824,151.24190755295058,8.652191291329855,1.0080112253360265,8.679524750826728,3296,332,198,159,30,134,22.2,15.12,2.68,57,51.334790482434364
1,"2021-04-02",11,48,"Swim",48,105.75,87.09,-18.66,155,1955,NULL,1441.3,0.691625369814242,135.4796828543112,0.7025272555693586,1.0012909073027856,0.7034366220126097,3296,332,198,159,30,134,22.2,15.12,2.68,57,51.334790482434364
1,"2021-04-01",11,48,"Run",133,94.94,84.39,-10.55,170,4527,NULL,11553.5,1610.7736860330006,149.94061810154525,2.5476158919055467,1.1968059563497495,2.923548976946995,2398,244,175,150,29,72,21.6,0.0,0.0,NULL,51.33304011882766
1,"2021-03-31",11,43,"Ride",66,88.6,83.2,-5.4,161,5581,NULL,14305.4,1571.0501240852761,130.5112059765208,2.5445570939431534,1.2820084420613318,2.895770586214189,2987,265,123,145,25,52,21.9,0.0,0.0,NULL,NULL
1,"2021-03-30",11,38,"Swim",48,92.36,83.62,-8.74,141,3912,NULL,2850,NULL,124.63234542667348,0.6983903876591929,1,0.6983903876591929,2779,312,110,128,26,179,21.9,0.0,0.0,NULL,NULL
1,"2021-03-29",11,43,"Swim",38,99.75,84.49,-15.26,138,3697,NULL,2700,NULL,121.60329462597893,0.7073183857465866,1,0.7073183857465866,2948,291,132,140,35,197,21.9,0.0,0.0,NULL,NULL
1,"2021-03-28",11,45,"Ride",160,110.04,85.63,-24.41,165,9495,189,80515.7,22.65012515316693,136.28827701293284,8.397173551838685,1.028769371810943,8.498024064162669,3510,302,183,174,31,122,22,0.0,0.0,NULL,NULL
1,"2021-03-27",11,44,"VirtualRide",283,101.72,83.81,-17.91,165,11738,174,71117.4,301.3691867419782,144.5915900578822,6.053013281786994,1.2191731465567102,6.573493754549094,3451,299,129,182,28,151,21.7,0.0,0.0,NULL,NULL
1,"2021-03-26",11,42,"Swim",40,71.52,78.96,7.44,135,4150,NULL,3050,NULL,120.01059475078257,0.7130748811555776,1,0.7130748811555776,2973,278,87,149,24,122,21.8,0.0,0.0,NULL,NULL
1,"2021-03-25",11,40,"Swim",44,76.77,79.91,3.14,138,4988,NULL,3550,NULL,119.52395269593104,0.7098817339663182,1,0.7098817339663182,2638,313,88,99,21,168,21.8,0.0,0.0,NULL,NULL
1,"2021-03-24",11,42,NULL,0,82.23,80.78,-1.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2945,316,153,105,28,122,21.8,0.0,0.0,NULL,NULL
1,"2021-03-23",11,42,"Swim",36,95.93,82.75,-13.18,136,3671,NULL,2650,NULL,120.83972789115646,0.689306115956128,1,0.689306115956128,2459,287,104,102,28,131,21.4,0.0,0.0,NULL,NULL
1,"2021-03-22",11,40,"Swim",96,105.91,83.89,-22.02,155,4895,NULL,3500,NULL,130.43723208818128,0.6912226933308415,1,0.6912226933308415,2735,270,93,119,20,90,21.6,0.0,0.0,NULL,NULL
1,"2021-03-21",11,42,"Run",119,107.56,83.6,-23.96,160,4956,NULL,18579.3,4.42690293690429,145.71788159484495,3.7402537271044354,1.0141815393630345,3.789516470722389,2747,313,102,109,33,130,21.7,0.0,0.0,NULL,NULL
1,"2021-03-20",11,47,"Ride",225,105.65,82.73,-22.92,171,9293,189,82612.7,6.315217387758721,137.18085495067592,7.544985389448553,1.0051011698364536,7.564492879142767,3567,337,144,175,25,174,21.8,0.0,0.0,NULL,NULL
1,"2021-03-19",11,49,"Ride",84,85.77,79.26,-6.51,164,6455,NULL,16261.1,1571.0331551414454,132.51691412827185,2.4888106534631316,1.292386526524648,2.828539439511906,3749,387,133,178,22,165,21.6,0.0,0.0,NULL,NULL
1,"2021-03-18",11,49,"Run",79,86.07,79.15,-6.92,160,4849,NULL,11660.7,1606.4334844404398,138.72103092783505,2.404309274769321,1.191867385564041,2.7534056735216046,2900,354,109,110,38,126,21.8,0.0,0.0,NULL,NULL
1,"2021-03-17",11,46,"Ride",74,87.24,79.15,-8.09,162,5455,NULL,14403.5,1570.1725026495187,133.2408799266728,2.639725018052963,1.2818325905052739,3.0073894272595325,2599,222,112,131,42,88,21.8,0.0,0.0,NULL,NULL
1,"2021-03-16",11,41,"Swim",44,89.45,79.28,-10.17,151,1900,NULL,1477.7,1.2353591163733606,134.32044198895028,0.6547421756548666,1.0029217380143334,0.6572055208122867,2987,396,128,106,29,150,21.8,0.0,0.0,NULL,NULL
1,"2021-03-16",11,41,"Run",84,89.45,79.28,-10.17,158,4287,NULL,16502.1,32.343310056032834,141.17249417249417,3.8206526736175266,1.0233931050691332,3.891612513577578,2987,396,128,106,29,150,21.8,0.0,0.0,NULL,NULL
1,"2021-03-15",11,38,"Swim",17,98.08,80.02,-18.06,139,2071,NULL,1785.8,1.8674455342198362,119.33029702970298,0.6379009927823992,1.0066583588627356,0.6416558447248206,2745,371,86,106,24,129,21.8,0.0,0.0,NULL,NULL
1,"2021-03-14",11,42,"Run",67,111.59,81.56,-30.03,153,3367,NULL,12405.2,6.730029679485527,141.14777448071217,3.67688426651967,1.0103267750608753,3.7133634149503134,2977,318,107,140,28,118,21.9,0.0,0.0,NULL,NULL
1,"2021-03-13",11,47,"Ride",285,119.02,81.91,-37.11,170,14106,163,125337.2,13.722470277438106,138.05679592636113,8.180016981335903,1.024644476133316,8.219828161771154,4127,487,92,162,33,287,21.6,0.0,0.0,NULL,NULL
1,"2021-03-12",11,41,"Swim",18,91.37,76.96,-14.41,143,2164,NULL,1669.1,1.07103727418021,119.43062415806017,0.7440053900669495,1.0028124773111713,0.7454835870901284,2582,291,110,95,22,126,21.5,0.0,0.0,NULL,NULL
1,"2021-03-12",11,41,"Run",122,91.37,76.96,-14.41,168,3797,NULL,14531.1,43.79431430387886,152.254540668597,3.8195840932446488,1.0191734545999507,3.8856443846704414,2582,291,110,95,22,126,21.5,0.0,0.0,NULL,NULL
1,"2021-03-11",11,41,"Swim",166,100.52,77.33,-23.19,181,3995,NULL,3081.5,1.7466952901531791,149.99069434502505,0.7170603692165368,1.0043031827074023,0.7196947560094212,2599,244,114,114,12,112,21.6,0.0,0.0,NULL,NULL
1,"2021-03-10",11,51,"Ride",91,89.61,75.17,-14.44,166,5308,NULL,14281.1,1572.881153207358,137.90829122215985,2.6720381788609626,1.2774822977848912,3.0322383632562873,2803,339,96,120,28,135,21.5,0.0,0.0,NULL,NULL
1,"2021-03-09",11,47,"Run",141,89.38,74.79,-14.59,176,4770,NULL,13065.5,1556.336922447644,150.01570680628274,2.735560205716113,1.2248925562556692,3.1706400398085193,2547,246,108,112,40,83,21.8,0.0,0.0,NULL,NULL
1,"2021-03-08",11,44,"Swim",11,80.78,73.17,-7.61,107,4020,NULL,3162.1,1.6584758175892775,95.65412799218369,0.7709819265164919,1.0020728417177271,0.7735769303921283,2855,273,87,158,20,83,21.8,0.0,0.0,NULL,NULL
